gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4919424841	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/232021540	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.98027	-105.086953	5.0						2024-07-27T07:25:34	27	7	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	232021540		plumzither	2024-07-27T13:26:17	CC_BY_NC_4_0	plumzither	plumzither			2024-11-25T07:23:45.396Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4919338165	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/230830222	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.240275	-105.82547	4.0						2024-07-21T13:50:33	21	7	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	230830222		joshrosenthal	2024-07-21T19:52:30	CC_BY_NC_4_0	joshrosenthal	joshrosenthal			2024-11-25T06:58:35.915Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4919199694	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/231684120	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.62381	-105.062843	35.0						2024-07-25T13:42:36	25	7	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	231684120		noah_id	2024-07-25T19:42:41	CC_BY_NC_4_0	noah_id	noah_id			2024-11-25T07:22:42.177Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4911037622	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/230117813	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.762713	-105.643105	7.0						2024-07-18T10:19:52	18	7	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	230117813		Sean Cozart	2024-07-19T02:22:30	CC_BY_NC_4_0	Sean Cozart	Sean Cozart			2024-11-25T07:27:43.511Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4909277488	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/228189093	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.015281	-105.509208	4.0						2024-07-07T19:47:14	7	7	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	228189093		Robert Bidner	2024-07-09T15:32:19	CC_BY_4_0	Jared Shorma	Jared Shorma			2024-11-25T06:55:53.668Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4908397673	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/229804890	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.683416	-105.452592							2024-07-16T08:46	16	7	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	229804890		Lorraine Lanning	2024-07-16T23:56:43	CC_BY_NC_4_0	Lorraine Lanning	Lorraine Lanning			2024-11-25T06:58:28.695Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901519874	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/222961796	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.540923	-105.069578	6.0						2024-06-15T16:11:26	15	6	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	222961796		maya2001	2024-06-15T22:12:35	CC_BY_NC_4_0	maya2001	maya2001			2024-11-25T06:57:02.637Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4875538801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/213835852	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.97044	-105.127179	382.0						2024-04-28T13:44	28	4	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	213835852		Tamar	2024-05-05T23:03:26	CC_BY_NC_4_0	Tamar	Tamar			2024-11-25T06:56:26.928Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4875173616	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/220376603	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.321158	-105.606675	3.0						2024-06-02T17:08:18	2	6	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	220376603		jcomet7	2024-06-04T01:15:07	CC_BY_NC_4_0	jcomet7	jcomet7			2024-11-25T07:22:33.548Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4875123924	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/220005736	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.345543	-105.859643							2024-06-01T18:22:57	1	6	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	220005736		Joe Girgente	2024-06-02T15:05:00	CC_BY_4_0	Joe Girgente	Joe Girgente			2024-11-25T06:56:36.028Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867564958	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37867637	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.397942	-105.512559	188.0						2019-11-17	17	11	2019	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	37867637		Nicola Rammell	2020-01-23T06:55:49	CC_BY_NC_4_0	Nicola Rammell	Nicola Rammell			2024-11-25T06:30:58.156Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606720499	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203931267	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.091247	-105.068008	4.0						2024-02-21T11:40:46	21	2	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	203931267		Liam Pentangelo	2024-03-25T20:20:41	CC_BY_NC_4_0	Liam Pentangelo	Liam Pentangelo			2024-11-25T07:19:36.435Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606534874	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95354569	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.598245	-105.498071	17.0						2021-09-18T15:54:10	18	9	2021	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	95354569		Stephen Hornbeck	2021-09-19T02:51:30	CC_BY_4_0	Stephen Hornbeck	Stephen Hornbeck			2024-11-25T06:38:55.551Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4599954042	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/173348301	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.340217	-105.568488	35.0						2023-07-16T14:56:55	16	7	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	173348301		birds_and_wasps	2023-07-17T03:01:40	CC_BY_4_0	birds_and_wasps	birds_and_wasps			2024-11-25T06:50:26.105Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525217449	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199381350	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.573802	-105.081667	4.0						2024-02-15T11:25:13	15	2	2024	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	199381350		juliah7	2024-02-15T18:25:35	CC_BY_NC_4_0	juliah7	juliah7			2024-11-25T06:51:18.927Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516811338	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197138889	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.518204	-105.407593							2021-07-29T10:02	29	7	2021	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	197138889		Matt Langemeier	2024-01-20T14:04:35	CC_BY_NC_4_0	Matt Langemeier	Matt Langemeier			2024-11-25T06:54:05.877Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506319862	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194843866	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.599213	-105.172043	114.0						2023-12-25T15:04:23	25	12	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	194843866		erinelisecruz	2023-12-25T22:04:29	CC_BY_NC_4_0	erinelisecruz	erinelisecruz			2024-11-25T06:51:55.694Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465460468	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192580390	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.424443	-105.093685	4.0						2023-11-29T13:54:18	29	11	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	192580390		Rob Monahan	2023-12-01T23:15:30	CC_BY_NC_4_0	haileygreenup1998	haileygreenup1998			2024-11-25T07:24:06.378Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4421063894	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/183985308	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.576562	-105.082344	4.0						2023-09-18T16:46:06	18	9	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	183985308		Schneetzer	2023-09-19T14:53:31	CC_BY_NC_4_0	Schneetzer	Schneetzer			2024-11-25T07:18:29.233Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416864905	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/183753821	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.455305	-105.612207	27939.0						2023-09-17T09:20:17	17	9	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	183753821		Ren-Lee Deru	2023-09-17T22:46:51	CC_BY_NC_4_0	Ren-Lee Deru	Ren-Lee Deru			2024-11-25T07:25:15.156Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4414303978	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/183306638	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.410156	-105.632797	4.0						2023-09-14T11:35:33	14	9	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	183306638		mwillson	2023-09-15T02:30:30	CC_BY_NC_4_0	mwillson	mwillson			2024-11-25T06:51:42.668Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4414136910	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/182858518	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.048592	-105.270777	57.0						2023-08-23T14:52:27	23	8	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	182858518		cduncombe	2023-09-11T20:44:45	CC_BY_NC_4_0	cduncombe	cduncombe			2024-11-25T06:51:11.931Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413952420	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/181996524	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.412652	-105.84956	31.0						2023-09-05T09:41	5	9	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	181996524		Phyllis Holst	2023-09-06T01:59:52	CC_BY_NC_4_0	Phyllis Holst	Phyllis Holst			2024-11-25T07:22:46.391Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413555132	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/180423546	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.358583	-105.866773							2023-08-03T09:15	3	8	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	180423546		jeanjacquesgodon	2023-08-27T11:54:01	CC_BY_NC_4_0	jeanjacquesgodon	jeanjacquesgodon			2024-11-25T06:50:32.176Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407610363	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/181661134	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.992035	-105.265961	35.0						2023-09-03T18:11:15	3	9	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	181661134		CalciteKid	2023-09-04T00:11:20	CC_BY_NC_4_0	CalciteKid	CalciteKid			2024-11-25T06:49:42.973Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407174376	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/67318433	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.754273	-105.227747	20.0						2020-12-30T12:30:15	30	12	2020	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	67318433		richard	2022-09-01T17:12:52	CC_BY_NC_4_0	Ren-Lee Deru	Ren-Lee Deru			2024-11-25T06:34:25.859Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405395823	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/180478654	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.016009	-105.449425	184.0						2023-08-07T11:04	7	8	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	180478654		Scott Flamand	2023-08-27T17:43:09	CC_BY_NC_4_0	Scott Flamand	Scott Flamand			2024-11-25T06:50:31.587Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405380950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/180478644	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.016009	-105.449425	184.0						2023-08-07T10:59	7	8	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	180478644		Scott Flamand	2023-08-27T17:43:08	CC_BY_NC_4_0	Scott Flamand	Scott Flamand			2024-11-25T06:51:28.727Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162145050	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172536729	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.139509	-105.130381	4.0						2023-07-12T11:23:31	12	7	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	172536729		sueriffe	2023-07-12T17:23:44	CC_BY_NC_4_0	sueriffe	sueriffe			2024-11-25T06:50:23.057Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153853577	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171509582	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.757267	-105.165358	4.0						2023-07-06T16:47:48	6	7	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	171509582		Norm Herr	2023-07-07T05:21:56	CC0_1_0	Norm Herr	Norm Herr			2024-11-25T07:23:02.901Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4145762947	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/170912666	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.630964	-105.327997	24.0						2023-07-03T12:19:12	3	7	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	170912666		Nikhil Reddy	2023-07-03T21:21:42	CC_BY_NC_4_0	Nikhil Reddy	Nikhil Reddy			2024-11-25T06:50:46.667Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4129785431	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132599111	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.45134	-105.012153	27939.0						2022-08-28T09:31:59	28	8	2022	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	132599111		Kyle Karpack	2022-08-28T15:32:11	CC_BY_NC_4_0	Kyle Karpack	Kyle Karpack			2024-11-25T06:43:25.758Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4121013749	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/162040796	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.34613	-105.859087	19.0						2023-05-16T07:43:05	16	5	2023	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	162040796		David Burchfield	2023-05-17T18:19:29	CC_BY_NC_4_0	laurabankey	laurabankey			2024-11-25T06:48:14.488Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4076287709	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129305954	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.031689	-105.537269	134.0						2022-08-01T15:16:09	1	8	2022	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	129305954		jdiehl97	2022-08-03T21:34:52	CC_BY_NC_4_0	jdiehl97	jdiehl97			2024-11-25T06:43:48.741Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4076271707	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126580033	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.376995	-105.5214	31.0						2022-07-16T19:34:09	16	7	2022	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	126580033		oscarnigam	2022-07-17T02:09:32	CC_BY_NC_4_0	oscarnigam	oscarnigam			2024-11-25T06:42:06.022Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4076268492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/70206621	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.587323	-105.167159	3984.0						2021-02-26T11:14:39	26	2	2021	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	70206621		hopehendry	2021-02-26T18:15:31	CC_BY_NC_4_0	hopehendry	hopehendry			2024-11-25T07:05:47.009Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4076261724	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132357232	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea pungens		SPECIES	Picea pungens Engelm.	Picea pungens		US		Colorado	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.309993	-105.634674	8.0						2022-08-25T09:23	25	8	2022	5284871	5284871	HUMAN_OBSERVATION	iNaturalist	Observations	132357232		Phyllis Holst	2022-08-26T01:59:33	CC_BY_NC_4_0	Phyllis Holst	Phyllis Holst			2024-11-25T06:42:56.448Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
